tick,radius,value
53,24,7.96520189779337e-09
53,25,3.0578402470729237e-09
53,26,1.112067133715256e-09
53,27,3.9208496222751134e-10
53,28,1.3313948541222954e-10
53,29,4.27423319236976e-11
53,30,1.3331706703400136e-11
53,31,3.9759524393826506e-12
53,32,1.1306768039665806e-12
53,33,3.0853172821986156e-13
53,34,7.844719170474544e-14
53,35,1.9110431547274078e-14
53,36,4.570423139223848e-15
53,37,1.0010142530378717e-15
53,38,2.1638714194093622e-16
53,39,4.370444392086615e-17
53,40,8.504926270249283e-18
53,41,1.5659276676162986e-18
53,42,2.684510434835769e-19
53,43,4.474496573978523e-20
53,44,7.065192753041483e-21
53,45,1.076247973646409e-21
53,46,1.4879302175196823e-22
53,47,2.0701729484184823e-23
53,48,2.717513607471455e-24
53,49,3.3291575332542265e-25
53,50,3.7204789036047e-26
53,51,4.1271898105242444e-27
53,52,4.641071696295072e-28
53,53,4.8778356652201365e-29
53,54,4.715694320197672e-30
53,55,4.326392643601433e-31
53,56,4.010159417477325e-32
53,57,3.406071155468896e-33
53,58,2.5277678921617613e-34
53,59,1.847975249562139e-35
53,60,1.501617544117369e-36
53,61,9.056601018929705e-38
53,62,5.23449727871167e-39
53,63,3.2044228704031173e-40
53,64,2.106638292174517e-41
53,65,9.463570666725527e-43
53,66,4.3352429413288807e-44
53,67,2.063416456347287e-45
53,68,9.91770492373438e-47
53,69,3.1417064614111694e-48
53,70,1.2508893753825253e-49
53,71,5.1464397152120804e-51
53,72,1.7129987748413284e-52
53,73,4.2094576723841487e-54
53,74,1.125648887389169e-55
53,75,4.0036046636864303e-57
53,76,6.530563926867051e-59
53,77,9.634242317653173e-61
53,78,2.083001862466927e-62
53,79,5.6197161409697005e-64
53,80,4.5359070158640116e-66
53,81,3.913478733574228e-68
53,82,6.787977997289117e-70
53,83,1.0382572954906314e-71
53,84,4.359285297355293e-74
53,85,1.529579294003061e-76
53,86,6.395279261953237e-79
54,0,0.0004494368318017339
54,1,0.00043591658330786344
54,2,0.00040986016449425357
54,3,0.0003751399118471873
54,4,0.00033184750332516944
54,5,0.00027885178825261275
54,6,0.00022586528036449375
54,7,0.0001794641625829313
54,8,0.00013775945202526934
54,9,9.971414950731996e-05
54,10,6.913525295662413e-05
54,11,4.738940823759031e-05
54,12,3.1392248211237303e-05
54,13,1.9605594397454325e-05
54,14,1.181572004787691e-05
54,15,7.014532777113094e-06
54,16,3.9782461356496536e-06
54,17,2.1126917774068535e-06
54,18,1.0821078919514299e-06
54,19,5.451492957908324e-07
54,20,2.656808879745141e-07
54,21,1.2153175381047748e-07
54,22,5.3507829322863774e-08
54,23,2.3121704142055798e-08
54,24,9.546603947581487e-09
54,25,3.735327032525115e-09
54,26,1.3862744791101676e-09
54,27,4.991625933950346e-10
54,28,1.732516424268714e-10
54,29,5.693921412018781e-11
54,30,1.8190046453646054e-11
54,31,5.562510404821936e-12
54,32,1.624176559216202e-12
54,33,4.5547353800537e-13
54,34,1.1922696375076658e-13
54,35,2.993940595141921e-14
54,36,7.38028896337201e-15
54,37,1.6711931023903825e-15
54,38,3.7321637807436306e-16
54,39,7.811430857580544e-17
54,40,1.5760211552082634e-17
54,41,3.009279822022491e-18
54,42,5.3655846091868785e-19
54,43,9.313865444504183e-20
54,44,1.531391677620361e-20
54,45,2.4321033504342872e-21
54,46,3.5186453479151173e-22
54,47,5.121457630918848e-23
54,48,7.036308509786473e-24
54,49,9.029360305085901e-25
54,50,1.0633558591854926e-25
54,51,1.2438665011394541e-26
54,52,1.4715159832207955e-27
54,53,1.6318038825180472e-28
54,54,1.6741127495290506e-29
54,55,1.6329272046261252e-30
54,56,1.6011485375937185e-31
54,57,1.445644164020714e-32
54,58,1.1499526084008675e-33
54,59,8.995909376891587e-35
54,60,7.727171445253809e-36
54,61,5.056647673509987e-37
54,62,3.1681768617093323e-38
54,63,2.091903189339275e-39
54,64,1.4663224541882386e-40
54,65,7.274119934907781e-42
54,66,3.664939247877854e-43
54,67,1.8939515298261374e-44
54,68,9.908112661490565e-46
54,69,3.559991308891007e-47
54,70,1.5807456207192515e-48
54,71,7.105287298765767e-50
54,72,2.6687552361071298e-51
54,73,7.628593651279769e-53
54,74,2.3374212929208658e-54
54,75,9.052984539260879e-56
54,76,1.7704895902279515e-57
54,77,3.210147443352661e-59
54,78,8.15913576545421e-61
54,79,2.3971798290507468e-62
54,80,2.4591796236883673e-64
54,81,2.759293009553774e-66
54,82,5.962337053522222e-68
54,83,1.0501669345364676e-69
54,84,5.94297017217357e-72
54,85,2.8965824254074683e-74
54,86,1.7513128373099264e-76
55,0,0.00043729055661259755
55,1,0.0004243689181412644
55,2,0.0003994453404181986
55,3,0.0003661911303604122
55,4,0.0003246452269978247
55,5,0.00027365564118958676
55,6,0.0002225024191468047
55,7,0.00017752804587608135
55,8,0.00013692771805519062
55,9,9.969202307131216e-05
55,10,6.958373284875354e-05
55,11,4.802659803862462e-05
55,12,3.205418626269124e-05
55,13,2.019265846674595e-05
55,14,1.2283445065669729e-05
55,15,7.3630895583654374e-06
55,16,4.2198402350600565e-06
55,17,2.267613256393457e-06
55,18,1.1760951452144284e-06
55,19,6.002082992391039e-07
55,20,2.9650727322871584e-07
55,21,1.3766134022426443e-07
55,22,6.157354254636018e-08
55,23,2.7037511654645662e-08
55,24,1.135692632816742e-08
55,25,4.52551840189831e-09
55,26,1.7125140010012715e-09
55,27,6.292084116396757e-10
55,28,2.2302043832174142e-10
55,29,7.496026998239069e-11
55,30,2.450264075952241e-11
55,31,7.674865456175356e-12
55,32,2.29830226340311e-12
55,33,6.615997596260797e-13
55,34,1.7807185939627052e-13
55,35,4.6032513017953675e-14
55,36,1.1680908934263958e-14
55,37,2.730621981756517e-15
55,38,6.291317466095578e-16
55,39,1.362365365340752e-16
55,40,2.8452391639151136e-17
55,41,5.6255300873874155e-18
55,42,1.0414314212305867e-18
55,43,1.8791210652049144e-19
55,44,3.2118564379384866e-20
55,45,5.308239089547776e-21
55,46,8.0198574895010715e-22
55,47,1.2186006647953875e-22
55,48,1.7486312271316838e-23
55,49,2.345761177895942e-24
55,50,2.9032123539136996e-25
55,51,3.57166049156689e-26
55,52,4.435422846983891e-27
55,53,5.175863122564439e-28
55,54,5.617213906440744e-29
55,55,5.806312380630597e-30
55,56,6.007358879755188e-31
55,57,5.747057848529273e-32
55,58,4.880561707780061e-33
55,59,4.070507890408151e-34
55,60,3.6868727927621466e-35
55,61,2.6039321647241407e-36
55,62,1.7594406647291271e-37
55,63,1.2470429031339669e-38
55,64,9.29000079948048e-40
55,65,5.048957618558784e-41
55,66,2.7777774909124688e-42
55,67,1.5506708729328638e-43
55,68,8.779044344343702e-45
55,69,3.5382799941022656e-46
55,70,1.733705571231288e-47
55,71,8.470695211814464e-49
55,72,3.5531849667788284e-50
55,73,1.1618190314110679e-51
55,74,4.0217245812963117e-53
55,75,1.6895399232330465e-54
55,76,3.891631847478093e-56
55,77,8.426178230685977e-58
55,78,2.4589220361154066e-59
55,79,7.874354601485159e-61
55,80,9.956386577261293e-63
55,81,1.3936296888610148e-64
55,82,3.606905064455762e-66
55,83,7.25512021087996e-68
55,84,5.281772796955995e-70
55,85,3.3875492966259e-72
55,86,2.775018781862298e-74
56,0,0.0004256816870548836
56,1,0.0004133222002962367
56,2,0.00038946369496488213
56,3,0.0003575903523771363
56,4,0.00031769411857128526
56,5,0.00026860672184259244
56,6,0.00021920105594474268
56,7,0.0001755960204437565
56,8,0.0001360647033522906
56,9,9.962261477468835e-05
56,10,6.998500322520987e-05
56,11,4.8625434830902455e-05
56,12,3.2689664395023865e-05
56,13,2.07650862096128e-05
56,14,1.2745564292503779e-05
56,15,7.711613501951162e-06
56,16,4.4643387483946175e-06
56,17,2.4264275510744752e-06
56,18,1.273726257495651e-06
56,19,6.581702617646942e-07
56,20,3.2941002061684e-07
56,21,1.5513649622660685e-07
56,22,7.045052969453058e-08
56,23,3.1416510436428305e-08
56,24,1.341597931266619e-08
56,25,5.440567362486415e-09
56,26,2.0975781733193046e-09
56,27,7.857663222313739e-10
56,28,2.841771739227633e-10
56,29,9.759443774956268e-11
56,30,3.2610552614046735e-11
56,31,1.0452144237707108e-11
56,32,3.2066821127221204e-12
56,33,9.465087886561025e-13
56,34,2.6163902241654256e-13
56,35,6.95399640656537e-14
56,36,1.814266438361539e-14
56,37,4.372400158349076e-15
56,38,1.0379700120796762e-15
56,39,2.3220415968028616e-16
56,40,5.0123374110539445e-17
56,41,1.0247342069843488e-17
56,42,1.966482553482933e-18
56,43,3.6818187565721034e-19
56,44,6.531622261860732e-20
56,45,1.12140310894479e-20
56,46,1.7658945699505526e-21
56,47,2.7956749523564036e-22
56,48,4.1819230215791806e-23
56,49,5.853519479613464e-24
56,50,7.594586804996538e-25
56,51,9.802558287382124e-26
56,52,1.2751873129967084e-26
56,53,1.5620808556013022e-27
56,54,1.7881212494304437e-28
56,55,1.9528808393513888e-29
56,56,2.126879333635751e-30
56,57,2.1495687016488017e-31
56,58,1.9418358629792224e-32
56,59,1.7209027335712794e-33
56,60,1.6398981769869674e-34
56,61,1.2440489558836265e-35
56,62,9.023983154810932e-37
56,63,6.836281821009271e-38
56,64,5.396417980175248e-39
56,65,3.1909596938134917e-40
56,66,1.9049387784665273e-41
56,67,1.1435833734210874e-42
56,68,6.969867735924127e-44
56,69,3.120786486417908e-45
56,70,1.6725501626027495e-46
56,71,8.840722104298818e-48
56,72,4.103345136016814e-49
56,73,1.5137392326830672e-50
56,74,5.8516771460619086e-52
56,75,2.6563612751760677e-53
56,76,7.093567547325726e-55
56,77,1.7931338285024818e-56
56,78,5.906836890044398e-58
56,79,2.0589104010526452e-59
56,80,3.130378548185528e-61
56,81,5.298149242989712e-63
56,82,1.5992555728651385e-64
56,83,3.640465922502065e-66
56,84,3.294843483277483e-68
56,85,2.6744831272272485e-70
56,86,2.8347485900445036e-72
57,0,0.0004145775145432267
57,1,0.00040274652720786704
57,2,0.000379890449932023
57,3,0.0003493190545761325
57,4,0.0003109824324693152
57,5,0.00026370004880472574
57,6,0.00021596115674182585
57,7,0.00017367073983198865
57,8,0.00013517409961381807
57,9,9.950934786053008e-05
57,10,7.034147362285661e-05
57,11,4.918721082909645e-05
57,12,3.3299042014531686e-05
57,13,2.1322608672453856e-05
57,14,1.3201536575574511e-05
57,15,8.059543516425773e-06
57,16,4.711296151475185e-06
57,17,2.5888518899404642e-06
57,18,1.3748615644220537e-06
57,19,7.189914141857938e-07
57,20,3.6439875405864384e-07
57,21,1.7398914179455462e-07
57,22,8.01732964220925e-08
57,23,3.628700950487185e-08
57,24,1.5743775755141446e-08
57,25,6.49307204202817e-09
57,26,2.5486820423834377e-09
57,27,9.726900484334979e-10
57,28,3.586487375128584e-10
57,29,1.257409513393979e-10
57,30,4.291194411889284e-11
57,31,1.4060803063701784e-11
57,32,4.415131897529391e-12
57,33,1.3348889419374491e-12
57,34,3.7854884354903093e-13
57,35,1.033265857048854e-13
57,36,2.7684630585931418e-14
57,37,6.8695872677655335e-15
57,38,1.678234051669804e-15
57,39,3.873139296990825e-16
57,40,8.629197328141847e-17
57,41,1.8217315238310605e-17
57,42,3.618402634569833e-18
57,43,7.01823417553667e-19
57,44,1.2903147770266245e-19
57,45,2.2976356585387473e-20
57,46,3.764372348162881e-21
57,47,6.198018354196025e-22
57,48,9.647658942646758e-23
57,49,1.406546505291074e-23
57,50,1.908724724984719e-24
57,51,2.5790000844089603e-25
57,52,3.5075059860778483e-26
57,53,4.500122577475097e-27
57,54,5.418804397410966e-28
57,55,6.235598180555116e-29
57,56,7.132786143487756e-30
57,57,7.595072817549756e-31
57,58,7.274382226082826e-32
57,59,6.829313849212826e-33
57,60,6.83253002919281e-34
57,61,5.543277639835545e-35
57,62,4.298997940369058e-36
57,63,3.4676346735397073e-37
57,64,2.892512771138063e-38
57,65,1.8496450175381404e-39
57,66,1.1914540403698058e-40
57,67,7.660918999475277e-42
57,68,5.002673375629433e-43
57,69,2.467551833488972e-44
57,70,1.435712882710176e-45
57,71,8.173814282256112e-47
57,72,4.163513563294008e-48
57,73,1.713073421932923e-49
57,74,7.324176007093779e-51
57,75,3.5795585307793375e-52
57,76,1.0930248412947198e-53
57,77,3.1682680900290608e-55
57,78,1.163126596286328e-56
57,79,4.401461127629046e-58
57,80,7.88633361441025e-60
57,81,1.5755944080465885e-61
57,82,5.440811761665009e-63
57,83,1.3894373250716681e-64
57,84,1.5229269275431826e-66
57,85,1.5190682129157817e-68
57,86,2.012880306819121e-70
58,0,0.0004039478462568485
58,1,0.00039261425256219604
58,2,0.00037070261764200047
58,3,0.00034135995209845195
58,4,0.0003044990922327405
58,5,0.00025893078471751974
58,6,0.00021278249976375548
58,7,0.0001717545415376699
58,8,0.00013425928915629517
58,9,9.93554331365153e-05
58,10,7.065546186000562e-05
58,11,4.971321833581977e-05
58,12,3.388273146516752e-05
58,13,2.1865025730263123e-05
58,14,1.3650878386081968e-05
58,15,8.406354939238574e-06
58,16,4.9602821702107165e-06
58,17,2.7546034431182307e-06
58,18,1.4793540212315946e-06
58,19,7.826191850615367e-07
58,20,4.014759138534712e-07
58,21,1.9424664910909647e-07
58,22,9.077411237501455e-08
58,23,4.1676599298621854e-08
58,24,1.8360411582793924e-08
58,25,7.69601197570762e-09
58,26,3.073439414815975e-09
58,27,1.1941404430296628e-09
58,28,4.485630364406889e-10
58,29,1.6041600875037035e-10
58,30,5.586728895882158e-11
58,31,1.8697959863467538e-11
58,32,6.0035224019865595e-12
58,33,1.8574621066683113e-12
58,34,5.398162115763116e-13
58,35,1.5115449353786166e-13
58,36,4.154732720404493e-14
58,37,1.0601845876444649e-14
58,38,2.6623379293121292e-15
58,39,6.3303714673662645e-16
58,40,1.4537929044358843e-16
58,41,3.16525414231431e-17
58,42,6.49794966702487e-18
58,43,1.3036601127009203e-18
58,44,2.4804440250485867e-19
58,45,4.57408049798026e-20
58,46,7.783885604480792e-21
58,47,1.3306409057897092e-21
58,48,2.151743105364261e-22
58,49,3.2621094531279424e-23
58,50,4.620417685457167e-24
58,51,6.52174100066617e-25
58,52,9.255717012580389e-26
58,53,1.2411287118546384e-26
58,54,1.5681855202485413e-27
58,55,1.8964838879850533e-28
58,56,2.2736856380224626e-29
58,57,2.544341336988754e-30
58,58,2.575870669699881e-31
58,59,2.5545661224727544e-32
58,60,2.6780595237726373e-33
58,61,2.314494280387462e-34
58,62,1.9120075718701115e-35
58,63,1.6364068296684837e-36
58,64,1.438755694079575e-37
58,65,9.89643635941735e-39
58,66,6.844252203699039e-40
58,67,4.696467423540238e-41
58,68,3.2718515143049734e-42
58,69,1.7646400648247125e-43
58,70,1.1075692882752617e-44
58,71,6.7639297002644454e-46
58,72,3.7537244945999343e-47
58,73,1.7059991047297782e-48
58,74,8.0010240230891225e-50
58,75,4.195321020879171e-51
58,76,1.4473395054770782e-52
58,77,4.7414073439679157e-54
58,78,1.9204219223556483e-55
58,79,7.864492925168994e-57
58,80,1.6331498738830618e-58
58,81,3.7792253508655985e-60
58,82,1.471152236850104e-61
58,83,4.1809219987121135e-63
58,84,5.43576006190295e-65
58,85,6.510373910797346e-67
58,86,1.0501140743448532e-68
59,0,0.00039376477261974824
59,1,0.00038289978167153655
59,2,0.000361878845523644
59,3,0.00033369689977053263
59,4,0.000298233647248994
59,5,0.0002542942399436291
59,6,0.00020966470374338359
59,7,0.00016984947953931404
59,8,0.00013332336989668877
59,9,9.916388049022286e-05
59,10,7.092919361361712e-05
59,11,5.0204742922663596e-05
59,12,3.444118967913891e-05
59,13,2.2392199600931485e-05
59,14,1.4093160516881437e-05
59,15,8.751558924952936e-06
59,16,5.210882806465137e-06
59,17,2.923400876566464e-06
59,18,1.5870505032952921e-06
59,19,8.48992981037287e-07
59,20,4.406370579699027e-07
59,21,2.159318286299426e-07
59,22,1.0228286487622972e-07
59,23,4.76119936361685e-08
59,24,2.1285948370211902e-08
59,25,9.0626814037822e-09
59,26,3.6798351284059986e-09
59,27,1.4545798437022287e-09
59,28,5.562527733007238e-10
59,29,2.0275876472539727e-10
59,30,7.20044440789721e-11
59,31,2.459479990520053e-11
59,32,8.067764108732983e-12
59,33,2.552021788650821e-12
59,34,7.593408135229051e-13
59,35,2.178975345047915e-13
59,36,6.138081320196405e-14
59,37,1.6088761290362047e-14
59,38,4.148541762784894e-15
59,39,1.0150368474938106e-15
59,40,2.3998529188332154e-16
59,41,5.38222503866996e-17
59,42,1.140467425090202e-17
59,43,2.3633593049431543e-18
59,44,4.647436170012943e-19
59,45,8.86261724479105e-20
59,46,1.5640648969397036e-20
59,47,2.7716485406200913e-21
59,48,4.648969340607174e-22
59,49,7.317630139900699e-23
59,50,1.0797182340404677e-23
59,51,1.5890354402746595e-24
59,52,2.3491363701215437e-25
59,53,3.285815149278093e-26
59,54,4.346277688798183e-27
59,55,5.51066580628775e-28
59,56,6.910698975213543e-29
59,57,8.108238568365114e-30
59,58,8.652509174465513e-31
59,59,9.04089391634179e-32
59,60,9.913323542262682e-33
59,61,9.09374827165785e-34
59,62,7.975244089431786e-35
59,63,7.219573663589648e-36
59,64,6.67486479567417e-37
59,65,4.915407756746072e-38
59,66,3.633466852989206e-39
59,67,2.6520328270290117e-40
59,68,1.9634695196753273e-41
59,69,1.1503743946824127e-42
59,70,7.745979516363779e-44
59,71,5.0551206804769443e-45
59,72,3.036889197249646e-46
59,73,1.5120509812514791e-47
59,74,7.724060011073198e-49
59,75,4.33087726321339e-50
59,76,1.670486015709054e-51
59,77,6.111693459842205e-53
59,78,2.7088028635955313e-54
59,79,1.1963745731040473e-55
59,80,2.8394607381894024e-57
59,81,7.4952352470819905e-59
59,82,3.2509711958016374e-60
59,83,1.0206972852058814e-61
59,84,1.5477820221151424e-63
59,85,2.184755506565118e-65
59,86,4.19933452990499e-67
60,0,0.0003840024597587513
60,1,0.0003735793884242621
60,2,0.00035339927636610335
60,3,0.00032631480240217126
60,4,0.0002921762324244562
60,5,0.00024978587447243894
60,6,0.00020660725251772977
60,7,0.00016795735347277754
60,8,0.00013236917836088018
60,9,9.893751008472975e-05
60,10,7.116480277608356e-05
60,11,5.0663057701159097e-05
60,12,3.4974910702663395e-05
60,13,2.2904048778669478e-05
60,14,1.4528004790377715e-05
60,15,9.09470162518558e-06
60,16,5.462701112612542e-06
60,17,3.094965724981482e-06
60,18,1.6977930271931064e-06
60,19,9.180449636412315e-07
60,20,4.818711968307261e-07
60,21,2.390629543123725e-07
60,22,1.147269406834611e-07
60,23,5.411888559482019e-08
60,24,2.4540299313654738e-08
60,25,1.060662054617262e-08
60,26,4.376193870660278e-09
60,27,1.7587635807725688e-09
60,28,6.842575080742126e-10
60,29,2.540365516080623e-10
60,30,9.192350622681988e-11
60,31,3.202001399469528e-11
60,32,1.0721892459950865e-11
60,33,3.464561922570438e-12
60,34,1.0544579206418507e-12
60,35,3.0978983797409853e-13
60,36,8.934992402094011e-14
60,37,2.403090740880372e-14
60,38,6.356119445833539e-15
60,39,1.598438042056444e-15
60,40,3.8861825396651575e-16
60,41,8.967653988352348e-17
60,42,1.9588666215194225e-17
60,43,4.187276798812938e-18
60,44,8.499359572079148e-19
60,45,1.6739082899254246e-19
60,46,3.059039786418306e-20
60,47,5.6110815178615645e-21
60,48,9.748220281716283e-22
60,49,1.5907990267956804e-22
60,50,2.4408479619486025e-23
60,51,3.7387786156152446e-24
60,52,5.747788278834147e-25
60,53,8.370817910332646e-26
60,54,1.1566375256343803e-26
60,55,1.5340744902411029e-27
60,56,2.0085538766669523e-28
60,57,2.4655038691765908e-29
60,58,2.7660498246161384e-30
60,59,3.0377223412501947e-31
60,60,3.477854358526412e-32
60,61,3.37515379401721e-33
60,62,3.13269351794074e-34
60,63,2.990903411256943e-35
60,64,2.901516274783694e-36
60,65,2.2779248263854554e-37
60,66,1.7925408646672533e-38
60,67,1.3875028921938707e-39
60,68,1.087908185682471e-40
60,69,6.884006896695214e-42
60,70,4.9490377455327944e-43
60,71,3.43942462226258e-44
60,72,2.2240304819221118e-45
60,73,1.2045341805565213e-46
60,74,6.6610004977633e-48
60,75,3.981262157289052e-49
60,76,1.7013231713190915e-50
60,77,6.883224777946421e-52
60,78,3.3156446458956086e-53
60,79,1.573866089618809e-54
60,80,4.219070991666367e-56
60,81,1.2545622357032447e-57
60,82,6.005679133989373e-59
60,83,2.0694725154626436e-60
60,84,3.6093216471331636e-62
60,85,5.912778669322364e-64
60,86,1.3309605258735147e-65
61,0,0.0003746369638938243
61,1,0.00036463105122652506
61,2,0.00034524542245197845
61,3,0.0003191995332235532
61,4,0.000286317530617792
61,5,0.00024540129839617205
61,6,0.0002036095164324892
61,7,0.00016607973480657308
61,8,0.00013139931085934844
61,9,9.867896317697887e-05
61,10,7.136433244350366e-05
61,11,5.108941854817693e-05
61,12,3.548441902372893e-05
61,13,2.3400542381036096e-05
61,14,1.4955080810664684e-05
61,15,9.435363201641258e-06
61,16,5.715357743490746e-06
61,17,3.2690235935381305e-06
61,18,1.8114198890918448e-06
61,19,9.897008142165497e-07
61,20,5.251611540750892e-07
61,21,2.636538237690704e-07
61,22,1.2813113471799916e-07
61,23,6.122181794482724e-08
61,24,2.8143119743693827e-08
61,25,1.2341545774526649e-08
61,26,5.1711460355053495e-09
61,27,2.111728787559406e-09
61,28,8.353239783561755e-10
61,29,3.1564924693997044e-10
61,30,1.1630138244117163e-10
61,31,4.1283226259933895e-11
61,32,1.4100234350853395e-11
61,33,4.650490903347441e-12
61,34,1.4465501125102931e-12
61,35,4.347104561799129e-13
61,36,1.2825838863101985e-13
61,37,3.535976838179342e-14
61,38,9.584353221642335e-15
61,39,2.4746331764581723e-15
61,40,6.179982301207642e-16
61,41,1.4657329128690714e-16
61,42,3.2966190671707965e-17
61,43,7.259930539851061e-18
61,44,1.5192832419722406e-18
61,45,3.086298314317192e-19
61,46,5.832442824793687e-20
61,47,1.1058321371285338e-20
61,48,1.9871831003403114e-21
61,49,3.3574670835657666e-22
61,50,5.348205283765322e-23
61,51,8.51217519168481e-24
61,52,1.3586693593325258e-24
61,53,2.0566892944465835e-25
61,54,2.96262954587388e-26
61,55,4.101860503540311e-27
61,56,5.597092298808292e-28
61,57,7.173382610725575e-29
61,58,8.44052513734339e-30
61,59,9.720511893113425e-31
61,60,1.1601061907409083e-31
61,61,1.1874866491692607e-32
61,62,1.1631549957555952e-33
61,63,1.168141494071448e-34
61,64,1.1866796184940802e-35
61,65,9.894855909437863e-37
61,66,8.259105347275837e-38
61,67,6.760930786582505e-39
61,68,5.596519875276899e-40
61,69,3.805092400874388e-41
61,70,2.90845844691782e-42
61,71,2.145553949872189e-43
61,72,1.4857685719634936e-44
61,73,8.699507977360647e-46
61,74,5.179788662144955e-47
61,75,3.2905120282766076e-48
61,76,1.5454691816551188e-49
61,77,6.8569207121309e-51
61,78,3.5689562487628646e-52
61,79,1.814587358812059e-53
61,80,5.438993491370262e-55
61,81,1.8029142252455226e-56
61,82,9.450122060709195e-58
61,83,3.55286703456894e-59
61,84,7.043369857153444e-61
61,85,1.3219726946748732e-62
61,86,3.4348469099714606e-64
62,0,0.0003656460650291873
62,1,0.0003560343056981941
62,2,0.0003374000520054626
62,3,0.00031233785963160455
62,4,0.0002806487376568239
62,5,0.00024113627123659642
62,6,0.00020067077096581098
62,7,0.0001642179903334738
62,8,0.00013041614296432544
62,9,9.839071251906205e-05
62,10,7.152973640996542e-05
62,11,5.14850601651102e-05
62,12,3.5970263632322315e-05
62,13,2.3881694899347788e-05
62,14,1.5374102786822123e-05
62,15,9.773156708378295e-06
62,16,5.968491312568944e-06
62,17,3.445305199342397e-06
62,18,1.9277667188935505e-06
62,19,1.063880480106168e-06
62,20,5.704839464625777e-07
62,21,2.8971384921106447e-07
62,22,1.4251758438989772e-07
62,23,6.894406848327475e-08
62,24,3.211370313513468e-08
62,25,1.428127954316227e-08
62,26,6.073591121732458e-09
62,27,2.5187806986684655e-09
62,28,1.0124046789607312e-09
62,29,3.89132721919244e-10
62,30,1.458960084001138e-10
62,31,5.273836801217255e-11
62,32,1.83596343755602e-11
62,33,6.1759234700068484e-12
62,34,1.9617193482931983e-12
62,35,6.025056419348347e-13
62,36,1.8169345633909254e-13
62,37,5.1297645001323116e-14
62,38,1.4235993376561005e-14
62,39,3.769940106435528e-15
62,40,9.660764319229072e-16
62,41,2.3526061994738696e-16
62,42,5.442055161396836e-17
62,43,1.233256146566712e-17
62,44,2.6577797423817874e-18
62,45,5.56236956613069e-19
62,46,1.0855869627144924e-19
62,47,2.1247912037260687e-20
62,48,3.9443847059955436e-21
62,49,6.890941263717492e-22
62,50,1.1378427822148558e-22
62,51,1.878811158698266e-23
62,52,3.1088531804830963e-24
62,53,4.88365799836468e-25
62,54,7.320067589867418e-26
62,55,1.0559027518838704e-26
62,56,1.4990493713019725e-27
62,57,2.0021478582526126e-28
62,58,2.4652347095845528e-29
62,59,2.9708865581589115e-30
62,60,3.6903332276049524e-31
62,61,3.97322219395045e-32
62,62,4.096291416603888e-33
62,63,4.3168931366608785e-34
62,64,4.583617070866592e-35
62,65,4.045526581824355e-36
62,66,3.5700078014077625e-37
62,67,3.0828010679407483e-38
62,68,2.686476266024847e-39
62,69,1.953603870150986e-40
62,70,1.5817601611029074e-41
62,71,1.2349248559031435e-42
62,72,9.116904959751083e-44
62,73,5.739997794351125e-45
62,74,3.662293848531032e-46
62,75,2.465872263320243e-47
62,76,1.2640090725424125e-48
62,77,6.106457063930063e-50
62,78,3.41707121889434e-51
62,79,1.854871311309548e-52
62,80,6.162533586303429e-54
62,81,2.2570975321104608e-55
62,82,1.2866812570606812e-56
62,83,5.2497825772623056e-58
62,84,1.1711309420267115e-59
62,85,2.4909283872724638e-61
62,86,7.379831060051906e-63
63,0,0.00035700911766594446
63,1,0.00034777011217947227
63,2,0.00032984708658777555
63,3,0.0003057173755090734
63,4,0.00027516152976771717
63,5,0.00023698670035467246
63,6,0.00019779021292829667
63,7,0.00016237330326102523
63,8,0.00012942184741619313
63,9,9.807507231651938e-05
63,10,7.16628810617903e-05
63,11,5.185119286364135e-05
63,12,3.643301274756925e-05
63,13,2.4347561338747104e-05
63,14,1.578482644824734e-05
63,15,1.0107726874666341e-05
63,16,6.221758577156482e-06
63,17,3.6235472638850856e-06
63,18,2.0466674500479087e-06
63,19,1.140498896507092e-06
63,20,6.178111767769348e-07
63,21,3.172481751057691e-07
63,22,1.579057279385514e-07
63,23,7.73075503562088e-08
63,24,3.647088339844759e-08
63,25,1.643968087130161e-08
63,26,7.092659178668105e-09
63,27,2.9854766498166936e-09
63,28,1.2186547292195808e-09
63,29,4.761613208811438e-10
63,30,1.815501545508925e-10
63,31,6.678695448225018e-11
63,32,2.3681717651731344e-11
63,33,8.119041370966314e-12
63,34,2.6315177207153437e-12
63,35,8.25349815770317e-13
63,36,2.5419250848106306e-13
63,37,7.342866981622138e-14
63,38,2.0845856882560897e-14
63,39,5.656463469291584e-15
63,40,1.485933970564599e-15
63,41,3.7118350668261246e-16
63,42,8.821469789844257e-17
63,43,2.0548390223864164e-17
63,44,4.555495757764788e-18
63,45,9.811488016989435e-19
63,46,1.9751347836363909e-19
63,47,3.985935195372957e-20
63,48,7.634551069055749e-21
63,49,1.3774649879129568e-21
63,50,2.3543648276853164e-22
63,51,4.027269361946514e-23
63,52,6.89838351018311e-24
63,53,1.1228651571429607e-24
63,54,1.7482101440630573e-25
63,55,2.6224872277658134e-26
63,56,3.8674095252408226e-27
63,57,5.373424178440196e-28
63,58,6.909111277656019e-29
63,59,8.69546867126306e-30
63,60,1.1225408168748785e-30
63,61,1.2680007505028938e-31
63,62,1.3726029892595248e-32
63,63,1.5145347832657561e-33
63,64,1.6778470258023434e-34
63,65,1.562718830646816e-35
63,66,1.4536326119203346e-36
63,67,1.3210195239292464e-37
